Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Sector
2023-01-02,1514.0,1526.5,1504.050048828125,1524.0,1397.7020263671875,3801140,INFY,IT
2023-01-03,1519.8499755859375,1532.6500244140625,1515.0999755859375,1522.550048828125,1396.3724365234375,4551130,INFY,IT
2023-01-04,1521.0,1521.0,1491.0999755859375,1494.800048828125,1370.9219970703125,7059590,INFY,IT
2023-01-05,1505.9000244140625,1505.9000244140625,1469.25,1475.199951171875,1352.9462890625,9868404,INFY,IT
2023-01-06,1470.0,1475.0,1446.5,1448.5,1328.4591064453125,6443714,INFY,IT
2023-01-09,1448.199951171875,1489.3499755859375,1448.199951171875,1484.449951171875,1361.4296875,11498717,INFY,IT
2023-01-10,1482.0,1483.9000244140625,1454.050048828125,1469.75,1347.947998046875,7158624,INFY,IT
2023-01-11,1470.0,1494.0,1464.0,1471.25,1349.3236083984375,6173092,INFY,IT
2023-01-12,1481.949951171875,1485.0,1455.0,1480.5999755859375,1357.898681640625,6591385,INFY,IT
2023-01-13,1483.5,1519.4000244140625,1468.0,1503.6500244140625,1379.0384521484375,11610426,INFY,IT
2023-01-16,1510.0,1528.0,1502.300048828125,1525.5,1399.0777587890625,6073063,INFY,IT
2023-01-17,1527.0,1542.199951171875,1524.0,1539.5,1411.9176025390625,5922644,INFY,IT
2023-01-18,1544.75,1551.8499755859375,1539.5999755859375,1545.4000244140625,1417.32861328125,5843098,INFY,IT
2023-01-19,1539.9000244140625,1549.550048828125,1526.1500244140625,1538.9000244140625,1411.3673095703125,6165284,INFY,IT
2023-01-20,1538.0,1545.0,1524.0,1525.550048828125,1399.123779296875,6496429,INFY,IT
2023-01-23,1535.0,1553.300048828125,1528.0999755859375,1548.0,1419.71337890625,4855020,INFY,IT
2023-01-24,1560.0,1568.800048828125,1549.75,1551.9000244140625,1423.2899169921875,5200802,INFY,IT
2023-01-25,1547.0,1556.0,1538.75,1543.0,1415.127685546875,4158617,INFY,IT
2023-01-27,1546.0,1550.949951171875,1507.4000244140625,1519.1500244140625,1393.2542724609375,6209955,INFY,IT
2023-01-30,1528.800048828125,1544.0,1520.0,1538.800048828125,1411.275634765625,6964719,INFY,IT
2023-01-31,1548.9000244140625,1548.9000244140625,1513.0,1533.75,1406.644287109375,9448126,INFY,IT
2023-02-01,1542.199951171875,1555.050048828125,1528.050048828125,1551.0999755859375,1422.5562744140625,6194199,INFY,IT
2023-02-02,1552.0,1586.949951171875,1552.0,1583.75,1452.50048828125,6916834,INFY,IT
2023-02-03,1597.5,1604.6500244140625,1573.0,1599.4000244140625,1466.853515625,7040194,INFY,IT
2023-02-06,1598.0,1598.0,1561.5999755859375,1569.8499755859375,1439.7523193359375,4570612,INFY,IT
2023-02-07,1569.0,1576.050048828125,1555.0999755859375,1562.4000244140625,1432.9197998046875,4336238,INFY,IT
2023-02-08,1565.5,1603.0,1565.5,1590.5,1458.6912841796875,7983338,INFY,IT
2023-02-09,1596.199951171875,1619.75,1586.050048828125,1617.0,1482.9949951171875,6904911,INFY,IT
2023-02-10,1612.949951171875,1616.300048828125,1596.449951171875,1608.550048828125,1475.2452392578125,4786762,INFY,IT
2023-02-13,1597.0,1597.0,1566.0,1567.449951171875,1437.5513916015625,4001199,INFY,IT
2023-02-14,1584.699951171875,1596.0,1578.1500244140625,1593.25,1461.2132568359375,5043736,INFY,IT
2023-02-15,1584.0,1599.0,1576.0,1597.050048828125,1464.6981201171875,3465747,INFY,IT
2023-02-16,1600.0,1614.449951171875,1597.8499755859375,1601.800048828125,1469.0546875,4290289,INFY,IT
2023-02-17,1594.0,1595.0,1575.5,1583.800048828125,1452.5462646484375,2857734,INFY,IT
2023-02-20,1584.949951171875,1603.0,1582.5,1592.449951171875,1460.4793701171875,2417716,INFY,IT
2023-02-21,1598.699951171875,1601.6500244140625,1576.0,1579.5,1448.602783203125,2723288,INFY,IT
2023-02-22,1563.0,1575.0,1555.300048828125,1561.800048828125,1432.36962890625,3656244,INFY,IT
2023-02-23,1569.8499755859375,1569.8499755859375,1548.1500244140625,1550.699951171875,1422.189453125,4766854,INFY,IT
2023-02-24,1560.0,1569.0,1545.0,1550.6500244140625,1422.1435546875,2790986,INFY,IT
2023-02-27,1540.0,1540.0,1502.0,1509.300048828125,1384.2205810546875,4920268,INFY,IT
2023-02-28,1515.5999755859375,1524.0,1481.300048828125,1487.550048828125,1364.27294921875,9679811,INFY,IT
2023-03-01,1492.4000244140625,1500.8499755859375,1481.5,1496.050048828125,1372.068359375,5125043,INFY,IT
2023-03-02,1485.0,1488.5999755859375,1467.300048828125,1472.1500244140625,1350.1490478515625,4644499,INFY,IT
2023-03-03,1486.75,1489.800048828125,1473.0,1479.300048828125,1356.7066650390625,4615015,INFY,IT
2023-03-06,1494.550048828125,1520.4000244140625,1493.1500244140625,1507.449951171875,1382.523681640625,6561742,INFY,IT
2023-03-08,1490.550048828125,1496.0,1481.0999755859375,1492.699951171875,1368.9959716796875,4137080,INFY,IT
2023-03-09,1495.0,1498.3499755859375,1474.5999755859375,1480.4000244140625,1357.7154541015625,5104656,INFY,IT
2023-03-10,1460.0,1474.300048828125,1457.6500244140625,1471.550048828125,1349.598876953125,3699580,INFY,IT
2023-03-13,1464.199951171875,1478.300048828125,1428.0,1435.0999755859375,1316.16943359375,8798403,INFY,IT
2023-03-14,1441.0,1448.3499755859375,1411.0,1420.0,1302.32080078125,7402784,INFY,IT
2023-03-15,1438.0,1442.8499755859375,1416.8499755859375,1419.6500244140625,1302.0,7556182,INFY,IT
2023-03-16,1417.800048828125,1417.800048828125,1398.699951171875,1404.0999755859375,1287.7386474609375,7323117,INFY,IT
2023-03-17,1430.0,1442.9000244140625,1411.4000244140625,1420.699951171875,1302.962890625,9090018,INFY,IT
2023-03-20,1419.699951171875,1419.699951171875,1384.8499755859375,1403.6500244140625,1287.325927734375,8221829,INFY,IT
2023-03-21,1399.0,1405.0,1390.0,1390.699951171875,1275.448974609375,8536755,INFY,IT
2023-03-22,1403.0,1407.25,1382.1500244140625,1389.25,1274.119384765625,8356487,INFY,IT
2023-03-23,1383.949951171875,1383.949951171875,1370.0,1374.550048828125,1260.637451171875,7607718,INFY,IT
2023-03-24,1388.0,1398.949951171875,1377.5,1380.6500244140625,1266.23193359375,7559127,INFY,IT
2023-03-27,1386.25,1395.75,1374.0999755859375,1388.949951171875,1273.8441162109375,4170193,INFY,IT
2023-03-28,1392.0999755859375,1398.0,1375.8499755859375,1377.5999755859375,1263.4346923828125,6633366,INFY,IT
2023-03-29,1379.0,1389.9000244140625,1364.550048828125,1383.550048828125,1268.8914794921875,8813966,INFY,IT
2023-03-31,1404.0,1429.949951171875,1393.9000244140625,1427.949951171875,1309.6121826171875,8711975,INFY,IT
2023-04-03,1435.0,1435.0,1405.1500244140625,1410.8499755859375,1293.9290771484375,5242764,INFY,IT
2023-04-05,1400.0,1427.5,1400.0,1423.550048828125,1305.5767822265625,7506334,INFY,IT
2023-04-06,1416.0,1428.4000244140625,1410.3499755859375,1421.9000244140625,1304.0633544921875,6948465,INFY,IT
2023-04-10,1423.949951171875,1434.0,1415.0,1427.5999755859375,1309.291015625,4993788,INFY,IT
2023-04-11,1428.9000244140625,1433.3499755859375,1389.0,1406.1500244140625,1289.6187744140625,6942255,INFY,IT
2023-04-12,1413.050048828125,1431.5,1400.0,1428.300048828125,1309.93310546875,5831169,INFY,IT
2023-04-13,1409.75,1411.050048828125,1383.0,1389.199951171875,1274.0733642578125,11267238,INFY,IT
2023-04-17,1250.300048828125,1261.1500244140625,1185.300048828125,1258.300048828125,1154.021484375,53171705,INFY,IT
2023-04-18,1269.949951171875,1269.949951171875,1253.0999755859375,1259.3499755859375,1154.9842529296875,12430884,INFY,IT
2023-04-19,1254.3499755859375,1254.3499755859375,1229.4000244140625,1232.199951171875,1130.0843505859375,11307230,INFY,IT
2023-04-20,1230.699951171875,1237.8499755859375,1221.4000244140625,1223.4000244140625,1122.0137939453125,8621249,INFY,IT
2023-04-21,1228.0999755859375,1233.25,1220.0,1227.3499755859375,1125.6363525390625,8691352,INFY,IT
2023-04-24,1228.0,1230.0,1218.0,1226.300048828125,1124.6734619140625,8313774,INFY,IT
2023-04-25,1225.949951171875,1235.5,1215.0,1224.9000244140625,1123.389404296875,6808576,INFY,IT
2023-04-26,1228.0,1233.0,1220.550048828125,1227.550048828125,1125.8197021484375,5680192,INFY,IT
2023-04-27,1230.0,1247.800048828125,1225.4000244140625,1246.25,1142.969970703125,8020704,INFY,IT
2023-04-28,1255.699951171875,1259.0,1244.949951171875,1252.75,1148.931396484375,10118277,INFY,IT
2023-05-02,1254.550048828125,1279.75,1254.550048828125,1277.449951171875,1171.5843505859375,8886401,INFY,IT
2023-05-03,1266.0,1272.5,1262.0999755859375,1269.1500244140625,1163.97216796875,5549783,INFY,IT
2023-05-04,1268.949951171875,1275.800048828125,1262.5,1273.550048828125,1168.0074462890625,4505401,INFY,IT
2023-05-05,1279.0,1279.0,1254.25,1259.0999755859375,1154.755126953125,5373791,INFY,IT
2023-05-08,1262.449951171875,1270.300048828125,1255.199951171875,1265.5999755859375,1160.7164306640625,5260842,INFY,IT
2023-05-09,1266.0,1272.0,1260.699951171875,1270.699951171875,1165.3936767578125,4969897,INFY,IT
2023-05-10,1276.4000244140625,1276.4000244140625,1259.1500244140625,1263.25,1158.56103515625,6515734,INFY,IT
2023-05-11,1270.25,1275.9000244140625,1253.050048828125,1256.0999755859375,1152.0035400390625,6888461,INFY,IT
2023-05-12,1253.3499755859375,1256.0,1239.050048828125,1245.199951171875,1142.007080078125,8292212,INFY,IT
2023-05-15,1249.9000244140625,1268.9000244140625,1245.6500244140625,1258.3499755859375,1154.067138671875,5534710,INFY,IT
2023-05-16,1265.0,1273.949951171875,1262.75,1264.300048828125,1159.524169921875,5236469,INFY,IT
2023-05-17,1260.5999755859375,1260.949951171875,1242.449951171875,1246.9000244140625,1143.5660400390625,10465667,INFY,IT
2023-05-18,1258.5999755859375,1259.6500244140625,1242.449951171875,1246.0,1142.74072265625,6948732,INFY,IT
2023-05-19,1256.050048828125,1273.300048828125,1252.800048828125,1268.9000244140625,1163.7430419921875,11094136,INFY,IT
2023-05-22,1272.949951171875,1295.5999755859375,1270.25,1292.800048828125,1185.662353515625,7625947,INFY,IT
2023-05-23,1299.199951171875,1314.1500244140625,1297.050048828125,1300.050048828125,1192.3115234375,7436031,INFY,IT
2023-05-24,1296.300048828125,1305.0,1291.300048828125,1298.6500244140625,1191.027587890625,4824077,INFY,IT
2023-05-25,1294.5,1307.0,1289.25,1304.3499755859375,1196.255126953125,4334121,INFY,IT
2023-05-26,1306.0,1323.449951171875,1306.0,1317.449951171875,1208.26953125,5521606,INFY,IT
2023-05-29,1332.699951171875,1332.699951171875,1309.8499755859375,1314.4000244140625,1205.4722900390625,4419365,INFY,IT
2023-05-30,1315.0,1326.4000244140625,1309.1500244140625,1323.8499755859375,1214.1390380859375,6274719,INFY,IT
2023-05-31,1319.8499755859375,1331.0999755859375,1314.1500244140625,1318.300048828125,1209.049072265625,17800782,INFY,IT
2023-06-01,1322.550048828125,1329.5,1318.0999755859375,1319.5,1210.149658203125,4277841,INFY,IT
2023-06-02,1309.0,1312.9000244140625,1296.050048828125,1299.0,1207.361328125,10909311,INFY,IT
2023-06-05,1304.0,1309.449951171875,1297.300048828125,1304.5,1212.4732666015625,5002553,INFY,IT
2023-06-06,1288.5999755859375,1288.5999755859375,1273.0,1279.0,1188.7723388671875,10008100,INFY,IT
2023-06-07,1290.5,1294.0,1282.5,1288.949951171875,1198.0201416015625,5397578,INFY,IT
2023-06-08,1286.199951171875,1292.0,1281.0999755859375,1282.800048828125,1192.3040771484375,5034942,INFY,IT
2023-06-09,1282.5,1282.5,1264.0,1265.949951171875,1176.6427001953125,5339073,INFY,IT
2023-06-12,1273.5,1295.699951171875,1273.0,1291.949951171875,1200.8087158203125,4785588,INFY,IT
2023-06-13,1299.9000244140625,1306.5,1297.050048828125,1304.8499755859375,1212.798583984375,4846587,INFY,IT
2023-06-14,1306.3499755859375,1306.699951171875,1293.199951171875,1300.4000244140625,1208.6627197265625,3457981,INFY,IT
2023-06-15,1293.949951171875,1293.949951171875,1282.6500244140625,1286.800048828125,1196.0218505859375,6161155,INFY,IT
2023-06-16,1287.0,1301.5,1281.050048828125,1291.6500244140625,1200.5299072265625,8536287,INFY,IT
2023-06-19,1294.0,1299.5,1287.050048828125,1294.0,1202.7139892578125,4451787,INFY,IT
