Date,APOLLOHOSP,AXISBANK,CIPLA,DIVISLAB,DRREDDY,HCLTECH,HDFCBANK,ICICIBANK,INFY,KOTAKBANK,NIFTY50,SBIN,SUNPHARMA,TCS,TECHM,WIPRO
2023-02-27,4403.06103515625,852.0926513671875,924.7523193359375,2805.5322265625,866.6776123046875,966.4121704101562,766.4521484375,835.7098999023438,1384.2205810546875,344.1316223144531,17392.69921875,499.0821228027344,938.2619018554688,3064.2021484375,1015.6165771484375,182.56781005859375
2023-02-28,4365.2763671875,841.8697509765625,882.1253662109375,2773.24169921875,846.21142578125,960.7505493164062,769.6759033203125,834.1973266601562,1364.27294921875,344.78961181640625,17303.94921875,494.4478454589844,930.0464477539062,3046.728759765625,1003.1259765625,181.02439880371094
2023-03-01,4377.32568359375,862.8641357421875,875.5074462890625,2792.57666015625,851.6220092773438,981.7024536132812,768.93017578125,835.6123046875,1372.068359375,347.9100036621094,17450.900390625,507.593994140625,932.6715698242188,3113.726318359375,1027.423583984375,182.84844970703125
2023-03-02,4365.82177734375,843.2161865234375,862.7095947265625,2808.1328125,860.7181396484375,986.0265502929688,762.38623046875,833.3678588867188,1350.1490478515625,343.28424072265625,17321.900390625,504.80401611328125,938.5050659179688,3054.63720703125,1011.8329467773438,181.49209594726562
2023-03-03,4371.87109375,850.397216796875,855.1185302734375,2797.58203125,870.0004272460938,997.6614990234375,777.5189819335938,847.5663452148438,1356.7066650390625,349.12628173828125,17594.349609375,530.765380859375,940.0606079101562,3073.67431640625,989.3589477539062,182.6145782470703
2023-03-06,4384.56591796875,857.2290649414062,857.3082885742188,2794.049072265625,870.2454833984375,1004.5264282226562,783.0042724609375,846.7857055664062,1382.523681640625,349.12628173828125,17711.44921875,531.2382202148438,938.456298828125,3100.989501953125,993.8262939453125,184.1580047607422
2023-03-08,4339.8876953125,858.6752319335938,853.7559814453125,2781.97705078125,867.7068481445312,999.132568359375,784.5680541992188,851.030517578125,1368.9959716796875,346.972900390625,17754.400390625,534.1701049804688,930.9215698242188,3118.048583984375,983.1135864257812,183.62014770507812
2023-03-09,4381.64013671875,865.5071411132812,858.135498046875,2758.127197265625,858.8263549804688,995.56640625,784.6402587890625,835.270751953125,1357.7154541015625,342.2873229980469,17589.599609375,528.590087890625,926.2546997070312,3068.80078125,966.4290161132812,182.4508819580078
2023-03-10,4281.57373046875,849.6491088867188,857.6002197265625,2735.84765625,861.6884765625,995.2543334960938,764.4071655273438,822.2921142578125,1349.598876953125,338.8179626464844,17412.900390625,517.6664428710938,929.025634765625,3063.4208984375,967.5687255859375,181.98318481445312
2023-03-13,4309.09423828125,830.1507568359375,851.37158203125,2715.727783203125,856.7581787109375,979.473388671875,754.7356567382812,808.3864135742188,1316.16943359375,333.7535400390625,17154.30078125,501.2573547363281,927.6158447265625,3018.310791015625,1033.71435546875,180.27606201171875
2023-03-14,4264.06982421875,830.6494750976562,848.6952514648438,2705.9619140625,852.6708374023438,966.5013427734375,752.7147827148438,810.2891845703125,1302.32080078125,328.6392822265625,17043.30078125,496.9068298339844,930.6297607421875,2956.69287109375,1016.847412109375,177.46986389160156
2023-03-15,4293.0283203125,821.8727416992188,854.4373168945312,2724.364501953125,861.482666015625,962.578369140625,741.9125366210938,805.94677734375,1302.0,332.1684265136719,16972.150390625,489.4825439453125,924.9907836914062,2941.932373046875,1016.0267944335938,175.73934936523438
2023-03-16,4283.3583984375,828.3555297851562,859.7899780273438,2749.6865234375,859.375244140625,956.1146240234375,746.7242431640625,803.9951171875,1287.7386474609375,331.68988037109375,16985.599609375,496.05560302734375,940.5466918945312,2929.14892578125,1019.0811157226562,174.38302612304688
2023-03-17,4310.58154296875,835.1875,850.6417236328125,2739.7734375,869.6475830078125,988.2554321289062,756.70849609375,816.0466918945312,1302.962890625,337.581787109375,17100.05078125,501.06817626953125,931.1159057617188,2923.90673828125,1027.6514892578125,176.09011840820312
2023-03-20,4277.359375,835.3370361328125,843.4885864257812,2748.3125,870.2945556640625,972.5639038085938,751.4636840820312,816.2418823242188,1287.325927734375,338.8877258300781,16988.400390625,491.0430603027344,934.518798828125,2890.798095703125,1011.1035766601562,171.71710205078125
2023-03-21,4238.68115234375,853.33935546875,839.2550048828125,2716.610595703125,866.3541259765625,966.3675537109375,759.9803466796875,831.8065185546875,1275.448974609375,340.3233337402344,17107.5,493.5492858886719,929.6575927734375,2856.5869140625,998.9320678710938,171.36631774902344
2023-03-22,4249.689453125,847.4050903320312,840.2769775390625,2738.939208984375,877.2537841796875,964.1832275390625,758.2241821289062,839.4180908203125,1274.119384765625,339.9844055175781,17151.900390625,493.2655944824219,945.067626953125,2879.302734375,1002.5333251953125,171.36631774902344
2023-03-23,4237.7392578125,846.5573120117188,845.82421875,2751.158935546875,871.7647705078125,950.3193969726562,752.1373901367188,834.7828369140625,1260.637451171875,334.9100036621094,17076.900390625,484.9428405761719,950.5121459960938,2873.646728515625,1002.3965454101562,169.0745849609375
2023-03-24,4247.9541015625,837.680908203125,853.7559814453125,2754.986572265625,875.1365966796875,937.70361328125,750.9344482421875,831.8065185546875,1266.23193359375,337.3923645019531,16945.05078125,477.94415283203125,945.8453369140625,2869.830322265625,1004.67578125,169.19149780273438
2023-03-27,4282.41650390625,831.1481323242188,865.4832763671875,2776.77490234375,879.3513793945312,937.4808349609375,754.2063598632812,828.1959228515625,1273.8441162109375,339.9943542480469,16985.69921875,482.48382568359375,956.1511840820312,2871.485107421875,1005.6332397460938,168.95765686035156
2023-03-28,4297.7880859375,830.2505493164062,865.677978515625,2754.44677734375,887.4182739257812,928.20849609375,760.3412475585938,834.0997314453125,1263.4346923828125,338.7381896972656,16951.69921875,480.5450439453125,956.88037109375,2865.599609375,975.8197631835938,166.5957794189453
2023-03-29,4326.9453125,840.3737182617188,863.9261474609375,2767.990966796875,895.4557495117188,951.7457275390625,763.9981689453125,830.4403686523438,1268.8914794921875,343.15460205078125,17080.69921875,488.4894714355469,964.3666381835938,2886.751953125,985.6664428710938,167.9287109375
2023-03-31,4275.27587890625,856.231689453125,876.3833618164062,2771.033447265625,906.22802734375,967.5711669921875,774.463623046875,856.05615234375,1309.6121826171875,345.5074157714844,17359.75,495.3463134765625,955.8109130859375,2948.369384765625,1004.584716796875,170.8284912109375
2023-04-03,4199.35888671875,862.3155517578125,867.57568359375,2821.431884765625,912.84423828125,979.0722045898438,774.9447631835938,862.4479370117188,1293.9290771484375,348.0695495605469,17398.05078125,498.18359375,951.8732299804688,2942.9443359375,1005.8155517578125,172.0912628173828
2023-04-05,4166.23486328125,858.2264404296875,871.7605590820312,2836.252197265625,918.0,990.7070922851562,795.7310791015625,863.2285766601562,1305.5767822265625,349.3056945800781,17557.05078125,494.6369934082031,969.470947265625,2979.546142578125,1006.0889892578125,172.93313598632812
2023-04-06,4167.2265625,849.6990356445312,869.4248046875,2867.315673828125,921.2542114257812,973.45556640625,801.7938842773438,853.8605346679688,1304.0633544921875,350.342529296875,17599.150390625,499.0348205566406,984.0057983398438,2961.981201171875,996.2880859375,171.48326110839844
2023-04-10,4201.98681640625,845.1111450195312,877.6971435546875,2855.734375,933.0654296875,983.4855346679688,797.99267578125,847.46875,1309.291015625,350.78118896484375,17624.05078125,497.75799560546875,980.6029663085938,3001.250732421875,1009.5079956054688,174.59347534179688
2023-04-11,4236.00341796875,851.04541015625,882.8552856445312,2873.1064453125,933.7907104492188,969.13134765625,800.3262939453125,860.5938110351562,1289.6187744140625,368.16766357421875,17722.30078125,503.24346923828125,981.2350463867188,2955.635009765625,1001.3025512695312,173.16697692871094
2023-04-12,4284.5,848.8013916015625,893.3660888671875,3152.579833984375,956.8544921875,975.8182373046875,810.7196044921875,868.64453125,1309.93310546875,367.6792297363281,17812.400390625,499.5549621582031,988.4783325195312,2981.24755859375,1011.9241333007812,174.0556182861328
2023-04-13,4361.95361328125,862.066162109375,891.224853515625,3124.951416015625,951.3458251953125,955.6241455078125,814.352294921875,877.2806396484375,1274.0733642578125,372.75360107421875,17828.0,504.04736328125,975.6446533203125,2932.689453125,990.908935546875,172.2549591064453
2023-04-17,4350.45068359375,862.2656860351562,882.1739501953125,3104.046142578125,951.2282104492188,929.1892700195312,801.938232421875,879.5250854492188,1154.021484375,377.86785888671875,17706.849609375,514.4981079101562,970.9778442382812,2887.3037109375,939.03173828125,169.0044403076172
2023-04-18,4302.79736328125,861.06884765625,899.4972534179688,3209.995849609375,963.0099487304688,948.49169921875,798.5459594726562,875.1826171875,1154.9842529296875,376.5020751953125,17660.150390625,516.247802734375,976.9085083007812,2879.256591796875,934.7008666992188,172.06790161132812
2023-04-19,4284.59814453125,871.0923461914062,887.4780883789062,3280.661865234375,962.4120483398438,926.06884765625,801.4810791015625,870.352294921875,1130.0843505859375,375.8241882324219,17618.75,510.998779296875,967.8667602539062,2841.412353515625,924.3984375,168.74717712402344
2023-04-20,4312.46630859375,866.4546508789062,879.7896118164062,3143.746826171875,952.3848266601562,924.9989013671875,804.4644165039062,872.7918701171875,1122.0137939453125,375.64471435546875,17624.44921875,515.2547607421875,960.3317260742188,2855.391357421875,931.6011352539062,169.70599365234375
2023-04-21,4325.25927734375,861.9166259765625,890.543701171875,3171.767578125,954.4530639648438,935.207275390625,805.7634887695312,864.2532348632812,1125.6363525390625,377.5688171386719,17624.05078125,513.6942749023438,961.984619140625,2906.939208984375,910.5858154296875,172.13803100585938
2023-04-24,4362.697265625,879.9688720703125,878.81640625,3133.686767578125,942.1712036132812,939.75439453125,812.2833862304688,882.8917846679688,1124.6734619140625,378.2865905761719,17743.400390625,524.5232543945312,951.9705200195312,2919.768310546875,917.2870483398438,176.76829528808594
2023-04-25,4380.00341796875,876.029296875,885.288330078125,3166.6640625,947.5034790039062,939.21923828125,800.7353515625,891.381591796875,1123.389404296875,376.7014465332031,17769.25,531.332763671875,945.505126953125,2920.871826171875,908.9902954101562,175.6925811767578
2023-04-26,4373.9541015625,885.3046875,886.6994018554688,3160.33349609375,949.8167724609375,950.0073852539062,804.4161987304688,892.8453979492188,1125.8197021484375,374.5680236816406,17813.599609375,535.635986328125,944.2898559570312,2941.242431640625,908.3521118164062,175.1781005859375
