Ticker,Sector,Date,Return_1d,Return_5d,Return_20d,Return_60d,Vol_5d,Vol_20d,Vol_60d,SMA_10_ratio,SMA_50_ratio,SMA_200_ratio,SMA_50_200_ratio,RSI_14,MACD,MACD_signal,MACD_hist,Beta_60d,Volume_ratio_20d,Rel_return_20d,Target
APOLLOHOSP,Pharma,2023-01-16,-0.009433527788924922,-0.0051095193144217845,,,0.013526726951436077,,,0.9768205650910773,,,,,-13.688242332688787,-6.891774001405614,-6.796468331283173,,,,0
APOLLOHOSP,Pharma,2023-01-17,0.006566299257432684,-0.0064711143726932764,,,0.01137204649905232,,,0.9870072955200384,,,,,-14.895005347533697,-8.610532451991038,-6.28447289554266,,,,1
APOLLOHOSP,Pharma,2023-01-18,0.003920761789714122,-0.000938438084821236,,,0.006594077407369575,,,0.9929970058268848,,,,,-14.644167205751728,-9.88745919270482,-4.756708013046907,,,,1
APOLLOHOSP,Pharma,2023-01-19,-0.0049885419852289115,-0.001897185573587179,,,0.0068040758821210886,,,0.990556964563216,,,,35.13091366684213,-15.508876156353836,-11.063463815727912,-4.445412340625923,,,,1
APOLLOHOSP,Pharma,2023-01-20,-0.0076190878513380245,-0.0023108193156690104,,,0.007136468432822975,,,0.9853198354415901,,,,32.7764074463897,-17.896733249419412,-12.479956093840274,-5.416777155579139,,,,1
APOLLOHOSP,Pharma,2023-01-23,0.01171477855255798,0.0019188419526275703,,,0.008066147998181908,,,0.9985214446841096,,,,34.59515024545823,-16.46825623667428,-13.300718531201188,-3.167537705473091,,,,1
APOLLOHOSP,Pharma,2023-01-24,-0.007023510217653461,-0.0007991199423896589,,,0.008391680295653119,,,0.9952135428370893,,,,36.5625932669161,-17.04077032033274,-14.065960608702923,-2.974809711629817,,,,1
APOLLOHOSP,Pharma,2023-01-25,-0.018733878241701696,-0.005330047948672823,,,0.010936326182005782,,,0.9796550066539769,,,,31.518570053779655,-22.306135123848435,-15.744228498300911,-6.561906625547524,,,,1
APOLLOHOSP,Pharma,2023-01-27,0.0046867537991905905,-0.003394988791788922,,,0.011831212349825263,,,0.9868921353981726,,,,36.53174455339659,-24.823448246032058,-17.58662416768752,-7.236824078344537,,,,1
APOLLOHOSP,Pharma,2023-01-30,-0.0015194175287347456,-0.0021750547272682665,,,0.011598964412347907,,,0.9876397979169035,,,,33.59696843419208,-26.880423601016446,-19.467064050139292,-7.4133595508771535,,1.802361294657921,,1
APOLLOHOSP,Pharma,2023-01-31,0.0042944653947272204,-0.0036591173588344183,-0.0022302550618818473,,0.009696119253999682,0.009805698283188603,,0.9927777915465597,,,,27.92929079105386,-26.955075460916305,-20.978607863232863,-5.976467597683442,,1.828845058446142,-0.0007651011005377572,1
APOLLOHOSP,Pharma,2023-02-01,0.001586118336800002,-0.0019371916479437256,-0.0025612239908927026,,0.00971374196404617,0.009543119967344046,,0.9957507919974228,,,,37.0485681952115,-26.243250468031874,-22.039363378397876,-4.203887089633998,,0.8889297701191557,-0.0008698274220224733,1
APOLLOHOSP,Pharma,2023-02-02,-0.007307698846888755,0.0003480442310188625,-0.0022853129920006434,,0.004950486938392735,0.00930759215132265,,0.9909811966633014,,,,34.30010235809884,-27.47603804209575,-23.133154916762475,-4.342883125333277,,1.3141293251588246,-0.0010971229348298586,1
APOLLOHOSP,Pharma,2023-02-03,0.004750257022564819,0.00036074487569370817,-0.001999869834873541,,0.004964462557065429,0.009437059365352229,,0.9972428503324798,,,,39.6190687534445,-26.74061745877134,-23.858070743366707,-2.882546715404633,,1.1437035056010159,-0.0016442315575613984,1
APOLLOHOSP,Pharma,2023-02-06,0.01625281564994041,0.00391519151142874,-0.0007176067861209889,,0.008432615287044969,0.010098801607755305,,1.012608836425011,,,,53.01128741242083,-21.097549396265094,-23.303872773211076,2.2063233769459814,,0.7160383116858756,-0.0004802370360376451,1
APOLLOHOSP,Pharma,2023-02-07,-0.0011805335427393926,0.002820191723935417,-0.001007400749173304,,0.00872157446785399,0.010020569351116835,,1.0118841614092873,,,,49.11462547682349,-16.81217675379048,-22.001597684379135,5.189420930588653,,0.8977879567157544,2.808915960587628e-05,1
APOLLOHOSP,Pharma,2023-02-08,0.01752946939551414,0.006008861935678245,-0.000799641006837104,,0.010819718904525415,0.010371377821639048,,1.0275439367794121,,,,55.49516513929581,-7.9660567331338825,-19.187685872843918,11.221629139710036,,0.7357444458903963,-0.0007046031568399391,1
APOLLOHOSP,Pharma,2023-02-09,-0.00044403617317390065,0.007381594470421216,0.0003652881669865049,,0.008988220048478669,0.008856603443810396,,1.0231385748073787,,,,57.932948917387215,-1.1137088042005416,-15.565884877135693,14.452176072935151,,0.85844968406772,0.00034797674445088966,1
APOLLOHOSP,Pharma,2023-02-10,0.00613985636489911,0.007659514338888074,0.0006820212123014203,,0.00890763967124943,0.008948315349382329,,1.0253073372948247,,,,64.8023753948314,6.16972534935303,-11.212025560871677,17.381750910224707,,1.0623118828550835,0.0006631839061215783,1
APOLLOHOSP,Pharma,2023-02-13,-0.013042609437307173,0.0018004293214385569,0.00030743669748250493,,0.011185625745405735,0.009369840402208295,,1.0091010416177169,,,,52.57840187081799,7.640737530936349,-7.436799438936373,15.077536969872721,,0.8171125556191738,0.0008037917222233348,1
APOLLOHOSP,Pharma,2023-02-14,-0.02060286564272573,-0.002084037098558711,-0.00025103019520753553,,0.01514966156452384,0.010270553010076641,,0.9880144357733615,,,,46.45061354890238,2.1964002810009333,-5.508249551650328,7.704649832651262,,0.997420696665968,-0.0003738352093449637,1
APOLLOHOSP,Pharma,2023-02-15,0.05131369589046253,0.004672808200430967,0.0019863396364439567,,0.02809093466529646,0.015417914125553251,,1.0333259991132415,,,,70.34664510839653,13.886643109396573,-1.6261953392206334,15.512838448617206,,5.89748268872258,0.0020664395081759325,1
APOLLOHOSP,Pharma,2023-02-16,0.03459299167271879,0.011680213769609505,0.00351995113059419,,0.030740523174210613,0.01705863252266569,,1.0590341657256617,,,,75.47573328968326,34.2495543285022,5.553505270217437,28.696049058284764,,2.7494677269746104,0.0038548721384595195,0
APOLLOHOSP,Pharma,2023-02-17,-0.006127287804992054,0.009226784935631272,0.0034630138396060327,,0.03176568135203953,0.017090397202430104,,1.0438998128909285,,,,73.41318149975261,47.67697430865883,13.982473072343181,33.694501236315645,,0.7719778060495095,0.003893744876976124,0
APOLLOHOSP,Pharma,2023-02-20,-0.0008883391359382209,0.011657638995905061,0.003799551275376023,,0.03005444475851817,0.016926167844518836,,1.0361773444386775,,,,72.42102743798685,57.324490908388725,22.65439438875609,34.67009651963264,,0.4399127774981699,0.004286359471493695,0
APOLLOHOSP,Pharma,2023-02-21,-0.02354379331830525,0.011069453460789158,0.0020366226818328615,,0.03086158398918263,0.017868315572125745,,1.0075598842813518,,,,63.407226446018115,56.126250000628715,29.350938663993322,26.775311336635394,,0.9009374937739283,0.002825701007381576,0
APOLLOHOSP,Pharma,2023-02-22,-0.011761155214637053,-0.0015455167602307584,0.0017997404319836819,,0.021884353661072123,0.018025461128541198,,0.9944223447547335,,,,61.895942041485185,50.582185104421114,33.598290627691796,16.98389447672932,,0.6046592425673386,0.003352147013459378,0
APOLLOHOSP,Pharma,2023-02-23,-0.00023603011965955822,-0.008511321118706427,0.0027246328380857885,,0.009602220476954783,0.017379410194824998,,0.992883846490776,,,,60.96811468781087,45.583658229335015,35.99586210413425,9.587796125200768,,0.801548801012052,0.003775012187210103,0
APOLLOHOSP,Pharma,2023-02-24,0.006438493209262264,-0.0059981649158555635,0.0028122198085893725,,0.011779687129253456,0.017394226940541754,,0.9979302047346804,,,,59.121176147033374,43.307357739960025,37.45840423779303,5.848953502166992,,0.6524093475788382,0.003188658298592201,0
APOLLOHOSP,Pharma,2023-02-27,-0.006911938694070696,-0.007202884827482059,0.002542593750322575,,0.01142926100128194,0.01750633824866857,,0.9891121928781001,,,,57.38687336476712,38.687518800248654,37.704259830097776,0.983258970150878,,0.4071274050405522,0.003254974942982958,1
APOLLOHOSP,Pharma,2023-02-28,-0.008581454507911257,-0.00421041706540326,0.001898797755190651,,0.007290625413238456,0.01767447107581294,,0.9776064127739342,,,,50.96898227926236,31.731577555774493,36.50959633682026,-4.778018781045766,,0.6101190229085717,0.0029037140486737,1
APOLLOHOSP,Pharma,2023-03-01,0.002760264274862756,-0.0013061331675032982,0.0019575050520937885,,0.0063642615953436975,0.017675327814419817,,0.9817886585835452,,,,51.7841899963384,26.84834907174718,34.577182492216416,-7.728833420469236,,0.562579545452318,0.002408007680761803,0
APOLLOHOSP,Pharma,2023-03-02,-0.002628067245057153,-0.0017845405925828173,0.0021914866321853686,,0.006353607704808435,0.017576922034608016,,0.9843470248150882,,,,49.51666771544999,21.830697055931523,32.02771189698173,-10.197014841050205,,0.6241730827475173,0.0029948507341916062,0
APOLLOHOSP,Pharma,2023-03-03,0.0013856077308613823,-0.0027951176882629936,0.002023254167600197,,0.004969872951625294,0.01756724174445331,,0.9901428195151467,,,,53.533432626895355,18.119318665513674,29.245881793450998,-11.126563127937324,,0.34490372013101883,0.002731968153509551,0
APOLLOHOSP,Pharma,2023-03-06,0.002903750807497163,-0.0008319797879494217,0.0013558009254780346,,0.004874881626282248,0.01724885449346523,,0.9971227589533599,,,,61.14492767715382,15.989023285548683,26.59439460331541,-10.605371317766728,,0.4963826970860905,0.0014812320724255314,0
APOLLOHOSP,Pharma,2023-03-08,-0.010189885040421065,-0.0011536658944513833,0.0009053333505939509,,0.005523959313852336,0.017435215568627992,,0.9896389701539021,,,,40.11575115433763,10.669435344249905,23.40929176686671,-12.739856422616803,,0.5084773356903757,0.0007882043623128277,0
APOLLOHOSP,Pharma,2023-03-09,0.009620627153865469,0.0002184066813491592,0.0005098912385115173,,0.007304281818885509,0.017125258436963796,,0.9997239774001038,,,,24.097915454461713,9.629273391038623,20.653211263389775,-11.023937872351151,,1.3505530149532592,0.0012806515664632479,0
APOLLOHOSP,Pharma,2023-03-10,-0.022837659672557242,-0.0038235118041508587,-0.0006097899364576498,,0.012798480263723657,0.017905217545217563,,0.9796591198211606,,,,20.56702298007518,0.9059765865458758,16.70367625044702,-15.797699663901145,,0.6444980248433627,0.0007241040206915682,0
APOLLOHOSP,Pharma,2023-03-13,0.0064276617769436495,-0.0028151009949344053,-0.0005953996658554228,,0.013491400593550848,0.017911042391301587,,0.9887752645229639,,,,24.981621732514995,-3.787875127382904,12.605292857278016,-16.39316798466092,,0.9621322550790508,0.001377798194474872,0
APOLLOHOSP,Pharma,2023-03-14,-0.010448695612760295,-0.005485590278985897,-0.0004657039746280789,,0.013397579031980118,0.017825353531289074,,0.9815744137458309,0.9828120680903565,,,28.438025053356768,-10.941537553785565,7.8958595597872225,-18.837397113572788,,0.5408324248830135,0.001591340376994016,0
APOLLOHOSP,Pharma,2023-03-15,0.006791280932895161,-0.0020893570843226517,0.0009040033541529658,,0.014043678948735245,0.01723942532984686,,0.9898868674763323,0.9900276702813549,,,36.76173053806167,-14.151749148724775,3.4862874696720922,-17.638036618396868,,0.5444701926439375,0.0036169995779590956,0
APOLLOHOSP,Pharma,2023-03-16,-0.0022524710189417707,-0.0044639767188840995,-0.0017743049913172492,,0.012486076814930972,0.012507087349428337,,0.9898017780537307,0.98854733475145,,,36.03536324690773,-17.262774982545125,-0.6635629271035357,-16.59921205544159,,0.7655813443408558,0.0011388933381541399,0
APOLLOHOSP,Pharma,2023-03-17,0.006355560753725564,0.0013746673663724619,-0.0031861765372669104,,0.0076261031821800275,0.009391385387671272,,0.9973656562768016,0.9951982947768341,,,35.86787901613178,-17.364832250370455,-4.00384120086775,-13.360991049502704,,1.0857290449962036,-0.0005543780088498153,0
APOLLOHOSP,Pharma,2023-03-20,-0.007707119709390642,-0.0014522889308943964,-0.00326516813248684,,0.00789964387526387,0.009424012634948385,,0.9918477882429918,0.9880262149466412,,,35.656971192150024,-19.85805861883182,-7.174703221340702,-12.683355397491116,,1.6233360075351744,-0.0005609858275376967,0
APOLLOHOSP,Pharma,2023-03-21,-0.009042546876541047,-0.001171059183650547,-0.003672878519516981,,0.007514963823369882,0.009491914849267738,,0.9862151490758729,0.9795745499298227,,,35.584408941139316,-24.6281100169208,-10.66540090576994,-13.96270911115086,,0.6882882789600434,-0.0015967542859120776,0
APOLLOHOSP,Pharma,2023-03-22,0.002597105180974335,-0.002009894334034712,-0.002365833594553002,,0.006579907019972014,0.008341792734732494,,0.9908559084123574,0.982644056870571,,,35.43132689128741,-27.2162059798884,-13.975574305422668,-13.240631674465732,,0.8948269098711051,-0.00046963447304472776,0
APOLLOHOSP,Pharma,2023-03-23,-0.002812016135370188,-0.0021218033573203953,-0.0019183766405896584,,0.006589814932047814,0.008046075442682368,,0.9913959245149183,0.9807245419875286,,,35.3952659177031,-29.875111444492177,-17.155491251222,-12.719620193270178,,0.6993639063597661,-0.0005675610104283356,0
APOLLOHOSP,Pharma,2023-03-24,0.002410446497190355,-0.0029108262086274374,-0.0017860528097471628,,0.005460435983683001,0.008096800858087186,,0.9945678717426648,0.9834106885249589,,,36.00320768786153,-30.81079078321818,-19.886557697226156,-10.924233085992025,,1.0794548119546488,-0.00017181226205553735,0
APOLLOHOSP,Pharma,2023-03-27,0.008112705909669282,0.0002531389151845476,-0.001702342174726812,,0.006475451664203887,0.008194374245185456,,1.0032631488276584,0.9915516693549187,,,39.002704089356904,-28.47019424692826,-21.60328829576906,-6.866905951159197,,1.477394504060865,-0.00033781503026008566,0
APOLLOHOSP,Pharma,2023-03-28,0.0035894645037979345,0.0027795411912523438,-0.0011772720148333804,,0.0038901686600296705,0.00817942529413806,,1.0060695971095817,0.9950929953123666,,,45.16233285304534,-25.096739930520016,-22.3019796934607,-2.7947602370593145,,1.0046093956360647,7.806875041082564e-05,0
APOLLOHOSP,Pharma,2023-03-29,0.006784240167146294,0.0036169681884867357,-0.0004089872810805029,-0.0002468148625905664,0.0042729252253316755,0.008168989803860565,0.012488251800100533,1.0120914515407864,1.001502937476392,,,43.52766610002808,-19.861478228555825,-21.813878802069777,1.9524005735139518,0.43963859107223624,0.739847089221358,0.00021072486788334394,0
APOLLOHOSP,Pharma,2023-03-31,-0.011941318843222581,0.0017911076469162568,-0.0011440664369847698,-0.0005825951252612279,0.00801703159316837,0.00852259900568208,0.012527924398397276,1.0001948353240555,0.9895714721807787,,,49.15833572603169,-19.62295347896361,-21.37569330767746,1.7527398287138496,0.33325500250906975,1.3384651468404596,-0.0009165967967203148,1
APOLLOHOSP,Pharma,2023-04-03,-0.017757214817894273,-0.002242424616100669,-0.0019005238156266258,-0.0006647833918139668,0.011805693544389971,0.009297450323483239,0.012625403357136068,0.9849971613558194,0.9724440818932057,,,37.0144082760916,-25.224144174200774,-22.145384084910532,-3.078760089290242,0.2898085137860632,1.3828530635619194,-0.002152977510040449,1
APOLLOHOSP,Pharma,2023-04-05,-0.007887876299942032,-0.0054425410580229315,-0.0023641980171667963,-0.0007802712281467136,0.010379502282813863,0.009355997012224353,0.012659781693324889,0.9797814501878718,0.9652673541038856,,,38.08712382456324,-31.948910039484872,-24.10609050658077,-7.842819532904102,0.26107195481385737,1.6399379727990202,-0.002287169520957288,1
APOLLOHOSP,Pharma,2023-04-06,0.00023803248047538084,-0.0061128274626874425,-0.0024974839335178854,-0.0006197632647202799,0.009738860848321618,0.009295794005881593,0.01260969220327799,0.9816642697339307,0.9658411868814853,,,33.56220842988536,-36.77407465114538,-26.63968860778593,-10.134386043359452,0.2463754692069896,0.7509608488077277,-0.002207572995661888,1
APOLLOHOSP,Pharma,2023-04-10,0.00834134006992815,-0.005801407482131071,-0.0015709226780004249,-0.000557663358859926,0.010265054019376267,0.009411529026117436,0.012645036229337875,0.9909662341925679,0.9743123635835219,,,40.021890301805946,-37.37784607462072,-28.787320963930927,-8.590525110689793,0.24308940248538727,0.8389944150447495,-0.0012305023392838845,1
APOLLOHOSP,Pharma,2023-04-11,0.008095361325191508,-0.0017940714484482533,-0.0016471859694341228,-0.0006456452459199032,0.011142411065504414,0.009321821119170333,0.012564566148031931,0.999029360978243,0.9823257891482101,,,41.004798665702374,-34.72548345757423,-29.974953844350082,-4.7505296132241455,0.3123388489944379,0.7772351479705536,-0.0020496165418145583,1
APOLLOHOSP,Pharma,2023-04-12,0.011448664518430629,0.004047104418816727,6.713024011527069e-05,-5.912384311862473e-05,0.007851189870078388,0.008318394814441665,0.012286407459589938,1.0095967341124434,0.9931082399538822,,,50.830656118363954,-28.402024144476854,-29.660367823492194,1.25834367901534,0.3227275834189459,0.8355138237973461,-0.001091781962116767,1
APOLLOHOSP,Pharma,2023-04-13,0.018077631761290736,0.009240206031063281,0.000649628739332625,0.00024541676192620744,0.006444671063740656,0.00915323890638872,0.01250745640883523,1.0259250560112425,1.0103186719906943,,,63.153446982327445,-16.973878174002493,-27.123069371702236,10.149191197699743,0.3282808496740248,3.1233218638568125,-0.0012956238815442888,1
APOLLOHOSP,Pharma,2023-04-17,-0.0026371050009509345,0.008665178534778018,0.001040208269923093,0.0002939803309258397,0.007491883042469133,0.008815156310916918,0.012490214067669671,1.0219537750775438,1.0069386354371541,,,60.740111565297134,-8.740861392358056,-23.446627170873164,14.705765778515108,0.3440372819981618,0.8265378046482958,-0.0008888027697053714,1
APOLLOHOSP,Pharma,2023-04-18,-0.010953651421037436,0.0048061802365849,0.00015296165222646317,0.00026864493705729776,0.011563385363343481,0.009094435364063508,0.012511803032819126,1.0113333321244642,0.9955045516237447,,,56.444057097366745,-5.977601212692207,-19.952821519311122,13.975220306618915,0.34320553202396686,0.9934417079975315,-0.0018529159079240518,1
APOLLOHOSP,Pharma,2023-04-19,-0.004229624872718052,0.0023411829970029887,5.4103959537649125e-05,8.871286822145218e-05,0.011992638669499206,0.009132624683767061,0.01249732116459466,1.0068351624833543,0.9910056152072481,,,53.573105178710016,-5.191097239882765,-17.000476352507214,11.809379112624448,0.335712827961144,1.224056755297619,-0.0017949380157442794,0
APOLLOHOSP,Pharma,2023-04-20,0.006504265539597931,0.001352303201236449,6.153919883126746e-05,0.000131771264052849,0.011233756599748892,0.009138083870612672,0.012515185770126551,1.01069754811236,0.996890640840556,,,52.96828275422994,-2.3001286647722736,-14.060406567259834,11.76027790248756,0.33369189045458475,1.1310281011521492,-0.00146677002717151,0
APOLLOHOSP,Pharma,2023-04-21,0.002966508683095448,-0.0016699214144026086,0.000595220618455572,0.000264355441858255,0.006745164659380638,0.008970646368250302,0.012502153056199585,1.0099317762296085,0.9993190088009416,,,52.72746487954476,1.00833944804981,-11.046657161071597,12.054996609121407,0.33007590118826957,1.1433183684085537,-0.001258420414074307,1
APOLLOHOSP,Pharma,2023-04-24,0.008655663367362676,0.0005886322592601134,0.001480131130650758,0.0005356012955032666,0.008095769244486399,0.008841886770988863,0.012504763121763936,1.0140451339542718,1.0075800983248788,,,53.49219431137668,6.566714252205202,-7.523982688474006,14.090696940679209,0.3350862369291525,1.2949734894904563,-0.0003615764423701819,1
APOLLOHOSP,Pharma,2023-04-25,0.003966846950419933,0.003572731933551587,0.001548618219123038,0.0004064691021342992,0.00489463191293431,0.008856287052181794,0.012427127160514403,1.0138725594346358,1.0110827169129755,,,60.965763495923156,12.22339450794243,-3.5745070788264774,15.797901586768909,0.3195255910113924,0.5761157818168551,-0.00023616345114578778,0
APOLLOHOSP,Pharma,2023-04-26,-0.0013811213894110441,0.004142432630212989,0.0016201629564209952,0.0005005089159383395,0.003803642426893701,0.008824930164845922,0.012391246333554104,1.0092494934829088,1.0095703876080981,,,71.4146942109758,16.034397322124278,0.3472739366993617,15.687123385424917,0.31762334528348407,0.9769738733026069,-0.0005080465171556192,1
APOLLOHOSP,Pharma,2023-04-27,0.0016096481993796985,0.0031635091621693423,0.0015801230415304623,0.0008395676899563627,0.0036713781249841323,0.008822972271779944,0.012131627698102035,1.0086282946036296,1.0110375113851457,,,78.14164365400907,19.39768680868383,4.157356616281151,15.240330192402679,0.24719468974868136,0.8878487632491602,-0.0012188907389853788,1
APOLLOHOSP,Pharma,2023-04-28,0.021777192121910538,0.00692564584993236,0.002263347352142525,0.0011244083286683618,0.009077142876428544,0.009827359783036645,0.012420678677820894,1.0278850258648358,1.03256631616874,,,82.47737517105827,29.406070558234205,9.207099516198303,20.1989710420359,0.3546941109444742,1.5442387464850607,-0.0008342251915207655,0
APOLLOHOSP,Pharma,2023-05-02,-0.005073482154894782,0.004179816745480869,0.0018302000192078893,0.0010651739182323612,0.010402719789888324,0.009955905822212488,0.012441957295065639,1.0202514605587776,1.0266792440846138,,,77.12698274038375,35.10384244172474,14.38644819281476,20.717394248909976,0.3453358593703117,0.8294576642028246,-0.0015962150641187721,0
APOLLOHOSP,Pharma,2023-05-03,0.005489106863209026,0.004484268728038687,0.001765443354011026,0.0010850846093737247,0.010417194266429087,0.00992615463538644,0.012448167009389935,1.0217477127266898,1.0311250045003109,,,76.64523103838854,41.1142552628271,19.73200968237554,21.38224558045156,0.3371116514731681,0.6180665916285251,-0.0011212274816057464,0
APOLLOHOSP,Pharma,2023-05-04,0.008360280848039636,0.006432549175528823,0.0027805233385741366,0.0011979873178943853,0.009946273557873917,0.009478649624027316,0.012483458530408824,1.0248886019681096,1.0394067751738352,,,76.06265509846446,48.33600171030139,25.452808152650473,22.883193557650916,0.3527065013936813,0.846323938208525,0.00025202656982337666,1
APOLLOHOSP,Pharma,2023-05-05,0.010827434604862018,0.008276106456625288,0.004209755809711951,0.0015002395420902314,0.009679547479351161,0.008300764576132505,0.012493568277143135,1.0300938005145142,1.050825859757727,,,74.41420207511916,57.33710083684946,31.829666747176976,25.507434089672483,0.29907841948086555,0.7314881756299214,0.002303194282926268,1
APOLLOHOSP,Pharma,2023-05-08,0.004910340448274209,0.004902736121898022,0.004849666647122763,0.0015029075991853879,0.006060641204228406,0.007797096480497997,0.012494291168842988,1.0290760742871825,1.0559056147420502,,,77.77241175991492,65.52089411770885,38.56791227004807,26.95298184766078,0.3039709402818974,0.6280365039992085,0.0028593467052889284,1
APOLLOHOSP,Pharma,2023-05-09,-0.006929687574848908,0.0045314950379071964,0.004491280644356549,0.0011165325454388993,0.006832234388296311,0.008175756081752054,0.012388433048088843,1.0175526668739623,1.0486427768998463,,,80.78389598257479,68.65353614818014,44.585037080511256,24.06849906766888,0.338597603398209,0.4796680227519129,0.002616614422708608,1
APOLLOHOSP,Pharma,2023-05-10,0.0017962589747291258,0.0037929254602112163,0.004164026589596598,0.0011661457540633746,0.006902078993939735,0.008144468715669938,0.012385038100985455,1.0152240315135193,1.0500214267249266,,,84.85481765028477,70.97720739200395,49.86347116725783,21.11373622474612,0.3370870624053906,0.680669977223112,0.0022255625040037193,1
APOLLOHOSP,Pharma,2023-05-11,-0.0013039305169604276,0.0018600831872112034,0.003694061997489001,0.0008522557555221318,0.006651928049561314,0.008176799239662488,0.012200578103368697,1.0097807415483668,1.0479243321844742,,,82.40155277376103,71.51459810433425,54.1936965707181,17.32090153361615,0.29618898918771597,0.9358979633820201,0.0020837480422656986,1
APOLLOHOSP,Pharma,2023-05-12,0.002165233606088446,0.00012764298745648883,0.003229890451871892,0.0008957435851765042,0.004518450154865838,0.007974417061111913,0.012200529527213136,1.0078092610707,1.049412224397258,,,82.2642443185518,71.90683102919411,57.73632347291464,14.170507556279468,0.2969044995761347,0.9643419313052574,0.0018251309059522881,1
APOLLOHOSP,Pharma,2023-05-15,0.004473244723723235,4.0223842546294185e-05,0.002549671099993517,0.0008679667244902397,0.004405604842756458,0.007182111411977216,0.01219028080920571,1.00983900021075,1.0533614407485408,,,81.42146577573811,73.02270300782584,60.79359938714697,12.22910362067887,0.3063476603903257,1.0023709361393776,0.0009592441500281379,1
APOLLOHOSP,Pharma,2023-05-16,-0.015294630786335639,-0.001632764799751052,0.0019167948107242816,0.0008304330353397653,0.007909188682450347,0.008155003558958053,0.012237213824291595,0.9930000223463146,1.036706051226541,,,66.73097381950016,67.47247437555961,62.12937438736365,5.343099988195966,0.3170041224447292,0.7774255000067554,0.0002919091935704276,1
APOLLOHOSP,Pharma,2023-05-17,-0.016014909172898495,-0.005194998429276576,0.0016637319231312287,0.0009068989765035526,0.00977063704455723,0.00863954915653594,0.012114736206746746,0.9778070398010718,1.0197296439505912,,,57.45763787393097,56.588656681744396,61.02123084455795,-4.432574162813552,0.4307844848115836,0.6796267240589868,0.00019339211398620168,1
APOLLOHOSP,Pharma,2023-05-18,-0.008957896600768844,-0.006725791646038259,0.001427318336728689,-9.762756501697038e-05,0.009606817199445426,0.008870898291414067,0.010213955035431928,0.9714044926865196,1.010465354064779,,,52.382822151693865,44.242619732611274,57.66550861809421,-13.422888885482934,0.35386882985601253,0.4454119294473604,-1.778294059331942e-05,1
APOLLOHOSP,Pharma,2023-05-19,0.0011593831505272156,-0.006926961737150505,0.0011600742172751533,-0.0006548543737201633,0.009381991410741218,0.008790041917783053,0.009145415337794149,0.9758459702294399,1.0114300306713992,,,42.134486896145596,34.472776429510304,53.02696217587185,-18.554185746361547,0.3414565043055589,0.4931941679070308,-0.00047142193718663914,1
APOLLOHOSP,Pharma,2023-05-22,0.035562029954279595,-0.0007092046910392336,0.0027898502808343605,3.9967588934364254e-05,0.02141339677343616,0.011687014508049383,0.010240685895928988,1.0109883014342542,1.0464608177564676,,,60.254260979070565,38.928803705573046,50.20733047962104,-11.278526774047997,0.408389789424614,1.0238362029524528,0.0008523356806147409,1
APOLLOHOSP,Pharma,2023-05-23,-0.011920827590070404,-3.444405178618659e-05,0.0017610257329627066,-0.00014390721863450547,0.020885542664446893,0.012043706667067928,0.010356032779416675,0.9998726332577921,1.0333789090609065,,,52.969156509591016,37.63576579051187,47.69301754023618,-10.057251749724308,0.4053187291857663,1.2500569740573317,7.037979212826681e-05,1
