Date,APOLLOHOSP,AXISBANK,CIPLA,DIVISLAB,DRREDDY,HCLTECH,HDFCBANK,ICICIBANK,INFY,KOTAKBANK,NIFTY50,SBIN,SUNPHARMA,TCS,TECHM,WIPRO
2023-03-08,4339.8876953125,858.6752319335938,853.7559814453125,2781.976806640625,867.7068481445312,999.132568359375,784.568115234375,851.0305786132812,1368.9959716796875,346.972900390625,17754.400390625,534.1701049804688,930.9215087890625,3118.049072265625,983.1136474609375,183.6201629638672
2023-03-09,4381.64013671875,865.5071411132812,858.1354370117188,2758.126953125,858.8263549804688,995.56640625,784.6402587890625,835.2708129882812,1357.71533203125,342.28729248046875,17589.599609375,528.5901489257812,926.2547607421875,3068.800537109375,966.4290771484375,182.45089721679688
2023-03-10,4281.57373046875,849.6491088867188,857.6002197265625,2735.847900390625,861.6884765625,995.25439453125,764.4071655273438,822.2920532226562,1349.598876953125,338.8179626464844,17412.900390625,517.6664428710938,929.025634765625,3063.420166015625,967.5685424804688,181.98318481445312
2023-03-13,4309.09423828125,830.1507568359375,851.3716430664062,2715.727783203125,856.7581787109375,979.4736328125,754.7357177734375,808.3863525390625,1316.16943359375,333.7535400390625,17154.30078125,501.2573547363281,927.6158447265625,3018.310791015625,1033.7144775390625,180.2760772705078
2023-03-14,4264.0693359375,830.6494140625,848.6952514648438,2705.9619140625,852.6707763671875,966.501220703125,752.7147827148438,810.2892456054688,1302.3209228515625,328.6392517089844,17043.30078125,496.9068603515625,930.6299438476562,2956.6923828125,1016.8474731445312,177.46986389160156
2023-03-15,4293.0283203125,821.8726806640625,854.4373168945312,2724.364501953125,861.4827270507812,962.5782470703125,741.9125366210938,805.94677734375,1302.0,332.1684265136719,16972.150390625,489.4825439453125,924.9909057617188,2941.93212890625,1016.0269165039062,175.73934936523438
2023-03-16,4283.35888671875,828.3555297851562,859.7899780273438,2749.6865234375,859.3753051757812,956.1145629882812,746.7243041992188,803.9951171875,1287.7386474609375,331.68988037109375,16985.599609375,496.0556335449219,940.5467529296875,2929.1484375,1019.0811767578125,174.3830108642578
2023-03-17,4310.58251953125,835.1875,850.6417236328125,2739.773681640625,869.6475830078125,988.2554321289062,756.70849609375,816.0466918945312,1302.962890625,337.5817565917969,17100.05078125,501.0682067871094,931.115966796875,2923.906982421875,1027.6513671875,176.0901336669922
2023-03-20,4277.3583984375,835.3370361328125,843.488525390625,2748.312255859375,870.2944946289062,972.5637817382812,751.4637451171875,816.2418823242188,1287.32568359375,338.88775634765625,16988.400390625,491.0430603027344,934.518798828125,2890.798583984375,1011.103515625,171.71710205078125
2023-03-21,4238.68115234375,853.33935546875,839.2550659179688,2716.61083984375,866.3541259765625,966.3674926757812,759.9803466796875,831.8065185546875,1275.448974609375,340.3233642578125,17107.5,493.54931640625,929.6575927734375,2856.586669921875,998.9320068359375,171.3663330078125
