Ticker,Sector,Date,Return_1d,Return_5d,Return_20d,Return_60d,Vol_5d,Vol_20d,Vol_60d,SMA_10_ratio,SMA_50_ratio,SMA_200_ratio,SMA_50_200_ratio,RSI_14,MACD,MACD_signal,MACD_hist,Beta_60d,Volume_ratio_20d,Rel_return_20d,Target
AXISBANK,Banking,2024-10-04,0.0022965548559665816,-0.015800157246917725,2.500689067700401e-05,-0.0013974305877172003,0.019663907913359556,0.015533531438906217,0.013355385881144162,0.9531937223998612,0.9920912495562713,1.0289998788807098,1.037202857439723,39.0463050162511,6.106060156635522,13.784424137766523,-7.678363981131001,0.9606779485764511,1.4311382069705219,0.00024474437102389165,1
AXISBANK,Banking,2024-10-07,-0.027749525412095744,-0.020731468940026355,-0.00043916634006607724,-0.001889007461350554,0.01875101755135348,0.01623789801172157,0.013774006596476535,0.9342471638445045,0.9650519223118528,1.0003776055929163,1.0366049561317263,28.375959799691827,-0.40438737805652636,10.946661834601914,-11.35104921265844,1.0106738271055649,2.0801309459584156,-0.00036450261623415247,1
AXISBANK,Banking,2024-10-08,0.006633601917769738,-0.012971884246177323,-0.0006296029384370127,-0.0018442542015452757,0.02075743148824456,0.01612550935410823,0.013797636437899814,0.9476699403380868,0.9718474420142176,1.006840919900311,1.0360071718803594,30.676872837305453,-4.89479746494203,7.778369974693125,-12.673167439635154,1.0121042519915742,0.8748401565684795,-0.0008238191450279153,1
AXISBANK,Banking,2024-10-09,0.014610212307146986,-0.00914900957538094,-0.0005972986927727964,-0.0018779391362312196,0.02418409450604781,0.0161569003004926,0.013754165150138598,0.9670301994271272,0.9860446766442704,1.021325657821692,1.0357803069304028,33.45107871914648,-7.014135322320726,4.819868915290354,-11.83400423761108,0.9840375976678164,1.008014404636959,-0.0005192128604581848,1
AXISBANK,Banking,2024-10-10,0.012049677145330673,0.001568104162823647,5.151006116961287e-05,-0.0015524865008350486,0.01707097880062636,0.01640167143088379,0.013850114691460842,0.9855116922232173,0.9976865933251462,1.0333402436750998,1.035736322998112,36.96769634685907,-7.470831709756567,2.3617287902809694,-9.832560500037536,0.9921106476943912,0.6966435130869064,-0.0001483261232442856,1
AXISBANK,Banking,2024-10-11,-0.009964106396596617,-0.0008840280876889928,-0.0011738666474009507,-0.0016745766165259764,0.017804983473385907,0.016175920410254046,0.013892075580385993,0.9842636931910432,0.9876398671801457,1.0227674680437844,1.0355672163821545,34.48129513925548,-8.684010785218106,0.15258087518115368,-8.83659166039926,0.9952745321196653,0.493778645174902,-0.0003613185098475136,1
AXISBANK,Banking,2024-10-14,-0.006908658138079171,0.0032841453671143216,-0.0021051662419541927,-0.0018587408464731743,0.011132639140831613,0.015928964066228738,0.01388691219375041,0.9864738983878297,0.9809479889039256,1.0155023597763537,1.0352254872463094,32.82649943098882,-10.181150707632014,-1.9141654413814806,-8.266985266250533,0.9797231118651538,0.9986749830607512,-0.0016842935723239748,1
AXISBANK,Banking,2024-10-15,-0.009017849554207147,0.0001538550727189447,-0.003114607913760509,-0.001792016796162027,0.012112692208830635,0.01568112443425504,0.013841914140221293,0.9841106075589346,0.9722166184325092,1.0061496550323659,1.0349027531071895,32.388007911970035,-12.074985312036233,-3.9463294155124324,-8.128655896523801,0.9824540091632517,0.872984947281378,-0.0024995212422549984,1
AXISBANK,Banking,2024-10-16,-0.000563410525834307,-0.002880869493877314,-0.0031854187299803884,-0.0016743778690994841,0.009115230244725298,0.015665455727815445,0.01382150745467215,0.9897564819425786,0.9713463964703838,1.0053257291079318,1.0349816839399621,23.328737139496084,-13.47296704047426,-5.851656940504799,-7.6213100999694605,0.9760893836817863,0.7740755565800749,-0.002330078957711296,1
AXISBANK,Banking,2024-10-17,-0.018513611740801128,-0.008993527271103674,-0.004449952737593138,-0.0017327745857514492,0.006461195155758368,0.015838734973821742,0.013886056597000748,0.9751023196129525,0.9532709272931416,0.9865226404850473,1.0348817028190775,18.1119832458576,-16.11638506968302,-7.904602566340444,-8.211782503342576,0.9899143493257266,0.6649695229027924,-0.0032318513583933003,1
AXISBANK,Banking,2024-10-18,0.057428068786958164,0.004484907765607282,-0.001669240909438635,-0.0004589967039845988,0.030288337339768618,0.0210281169742511,0.01566658833566037,1.0294642437354333,1.0069968487431498,1.042706668372813,1.0354616994822112,36.79016680556554,-12.823022088301286,-8.888286470732615,-3.9347356175686716,1.0334085024175206,1.976795812675047,-0.000586286344805309,0
AXISBANK,Banking,2024-10-21,-0.0054726193962714165,0.004772115513968833,-0.002035414723206963,0.00030178671401120033,0.030159824588990893,0.021027357243673658,0.014204909115836925,1.019917714497719,1.000607853167797,1.0366173980867206,1.0359876696998949,41.764953067933234,-10.618673981244456,-9.234363972834982,-1.3843100084094733,1.0272544868768432,0.7339049369787448,-6.767897078664448e-05,1
AXISBANK,Banking,2024-10-22,-0.01222392927071303,0.004130899570667657,-0.0027189003008057434,7.750336994597115e-05,0.03055775960892126,0.021130159719691174,0.014295901525434355,1.0055160704524178,0.9878284278223909,1.0236393963462385,1.0362522149750142,40.337886509354895,-9.93031422904528,-9.373554024077043,-0.5567602049682367,1.1043583826373058,0.7079901719543085,0.00015941372349135815,1
AXISBANK,Banking,2024-10-23,-0.013055411435255682,0.0016324993887833817,-0.0030809279629699206,-3.674832124807755e-05,0.031532639481307634,0.021247695320742336,0.014374102494701764,0.9932168227247031,0.9749958167962711,1.0100161747791587,1.035918469986836,46.641806253968795,-10.501282853006387,-9.599099789862912,-0.9021830631434753,1.1087460213247333,0.6429265784119461,-0.0001252342004132768,1
AXISBANK,Banking,2024-10-24,0.0059892312810858606,0.006533067993160779,-0.003933089600140422,6.378398487495256e-05,0.029454485509584412,0.02047291089647232,0.014395138373740885,1.0006128341454903,0.9807075696575127,1.0157537595524013,1.035735616792606,47.61902756183895,-10.275015296976562,-9.734282891285643,-0.5407324056909193,1.1067680135483917,0.5035350069176573,-0.000780650873055672,0
AXISBANK,Banking,2024-10-25,0.018846094069294272,-0.001183326950371999,-0.003345651129842858,0.0004334419436341867,0.013544949402501364,0.02096862445808157,0.014589882798431123,1.0179958042803545,0.9985818584268645,1.034460447897039,1.035929542648308,59.85994748720711,-8.22715982145337,-9.43285827731919,1.2056984558658197,1.0529828563406123,1.2427177686193236,0.0006621843367892511,0
AXISBANK,Banking,2024-10-28,-0.014924033124341651,-0.003073609695986046,-0.0039372044387323115,9.609189320671044e-05,0.014886283530874784,0.02112740474707269,0.01470857643044492,1.0021812935763479,0.9836005350035802,1.0186949715870721,1.0356795623167936,53.95247582230549,-7.943695031856578,-9.135025628226668,1.19133059637009,1.0108060880236096,0.8521977648794563,-0.0003275585123467817,0
AXISBANK,Banking,2024-10-29,0.013016353631535749,0.0019744468844637097,-0.001678170679581753,0.0004758177204523465,0.015281933326731187,0.02035160114718995,0.014743679041490671,1.0123683231797473,0.9958416055028737,1.0316661994314558,1.0359741887973153,53.63200545880942,-6.415598522995424,-8.59114020718042,2.1755416841849957,1.0258117698071196,0.9780735666646864,0.0009660972618021515,0
AXISBANK,Banking,2024-10-30,-0.01386018428569713,0.0018134923143754201,-0.002145971841524863,0.0006374868862128272,0.015482726795744499,0.020526753007046077,0.01452724171957162,0.9968741495307791,0.9819995073134763,1.0172153544619202,1.035861369467268,47.0183022929419,-6.456386649427031,-8.164189495629742,1.7078028462027106,1.0706019048630064,0.9631469391642864,0.0007287653563765317,0
AXISBANK,Banking,2024-10-31,-0.009270303025241788,-0.0012384145468901098,-0.0005326924155023393,0.0005917892995936055,0.01595072382283855,0.01842872629122263,0.014554452257938116,0.9853081688160215,0.9731385716212555,1.0076172514253996,1.0354303907065388,47.211423271222934,-7.279551147866414,-7.987261826077076,0.7077106782106624,1.0737379629520893,0.9019376370718679,0.0015605647013893886,0
AXISBANK,Banking,2024-11-01,0.008624029506929975,-0.003282827459362969,-0.00021631868295416968,0.0005771586410565206,0.013140439085772539,0.018533866826189908,0.014545782352164955,0.9961162511567783,0.9815375353098892,1.0160691929299372,1.0351811890812161,51.11495076068547,-7.044483598840316,-7.798706180629725,0.754222581789409,1.0983616235420584,0.05122018702819843,0.0012061033918495168,0
AXISBANK,Banking,2024-11-04,-0.02590743559885944,-0.005479507954266527,-0.00012421419229235453,0.00012557521298481867,0.016147079887827893,0.018393887030808815,0.014941713164049835,0.974546742660986,0.9565370915608427,0.9896031433711903,1.0345684993316795,47.11462171920748,-9.195068349367375,-8.077978614377255,-1.1170897349901203,1.1707076918408081,1.0981878638093792,0.0014964528073134532,0
